tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,streaming,tech_support,support_calls,num_services,churn
36,739.07,26510.53,month-to-month,credit_card,fiber,False,True,1,0,0
36,947.45,34547.09,month-to-month,wallet,fiber,False,False,2,2,1
31,1089.95,33343.63,one-year,upi,fiber,True,False,3,4,1
10,813.85,7589.5,one-year,upi,dsl,False,False,0,4,0
68,718.44,49241.93,one-year,debit_card,dsl,False,False,1,3,0
1,814.84,667.17,month-to-month,upi,wireless,True,False,1,4,1
12,394.39,5160.55,month-to-month,net_banking,dsl,False,True,0,0,0
16,786.87,12606.68,month-to-month,credit_card,wireless,True,False,0,2,0
20,691.86,14775.97,month-to-month,credit_card,dsl,False,False,0,3,0
9,863.39,8148.41,month-to-month,credit_card,dsl,False,False,3,5,1
1,847.1,1051.98,month-to-month,upi,fiber,False,False,4,1,1
49,829.35,41037.99,two-year,upi,fiber,False,False,1,1,0
70,603.01,42074.07,month-to-month,debit_card,dsl,False,False,0,2,0
8,325.99,1786.48,month-to-month,wallet,none,False,False,1,1,1
21,713.04,15154.36,month-to-month,upi,dsl,True,False,0,3,0
36,1056.74,39013.37,one-year,upi,fiber,False,False,2,3,1
67,1138.45,75131.21,month-to-month,credit_card,fiber,False,False,2,4,0
50,1190.83,59775.98,month-to-month,upi,fiber,True,False,0,5,1
55,640.1,34438.02,month-to-month,debit_card,wireless,False,True,0,0,0
42,575.72,24168.4,month-to-month,upi,dsl,False,True,0,1,0
30,743.19,22335.45,one-year,debit_card,wireless,False,True,1,1,0
14,916.17,13199.82,month-to-month,debit_card,fiber,False,True,0,1,0
63,547.82,34617.88,month-to-month,wallet,none,False,False,1,4,0
58,553.07,32765.06,one-year,credit_card,wireless,False,True,0,0,0
1,613.16,1196.36,month-to-month,upi,wireless,False,True,1,0,1
52,1083.25,56230.6,one-year,credit_card,fiber,True,False,3,5,0
6,1245.05,8017.5,month-to-month,credit_card,fiber,True,False,1,5,1
53,843.83,44566.79,one-year,credit_card,fiber,False,True,1,1,0
60,850.76,50803.47,month-to-month,net_banking,fiber,False,True,0,1,1
9,956.63,8007.49,month-to-month,wallet,fiber,False,False,1,3,1
31,1023.19,32374.76,month-to-month,upi,fiber,True,False,1,3,0
9,861.59,7604.27,two-year,debit_card,dsl,True,False,2,5,0
41,841.13,33275.78,month-to-month,upi,wireless,False,True,0,2,0
67,542.96,36649.47,two-year,debit_card,dsl,False,True,0,0,0
5,724.27,3404.33,two-year,net_banking,wireless,False,True,2,2,0
29,641.69,18459.66,month-to-month,credit_card,dsl,True,False,1,3,1
71,610.82,43250.96,month-to-month,upi,dsl,False,True,0,3,1
21,773.69,16079.16,month-to-month,net_banking,wireless,False,False,1,3,0
9,908.44,9539.84,two-year,credit_card,wireless,True,False,0,5,0
35,1117.43,39941.43,one-year,upi,fiber,True,False,3,4,0
37,267.75,10256.43,month-to-month,net_banking,none,False,False,4,1,1
48,650.87,31362.25,month-to-month,upi,dsl,False,False,2,2,1
22,852.55,19320.57,one-year,debit_card,wireless,True,False,0,4,0
69,957.6,66196.34,month-to-month,debit_card,fiber,False,False,5,2,1
38,878.98,33809.16,month-to-month,net_banking,fiber,False,True,0,2,0
20,870.59,17690.81,month-to-month,upi,fiber,False,False,1,1,1
70,616.51,43220.04,month-to-month,upi,dsl,False,True,0,1,0
67,1081.73,72945.96,two-year,credit_card,fiber,True,True,2,4,0
36,1197.18,42888.47,one-year,wallet,fiber,True,False,1,5,0
1,701.16,730.38,month-to-month,upi,dsl,True,False,3,4,1
43,572.15,24112.55,month-to-month,upi,wireless,False,True,1,1,0
40,816.36,32222.53,one-year,net_banking,fiber,False,False,1,0,0
10,552.35,4258.93,month-to-month,credit_card,dsl,False,False,2,0,1
46,938.09,43380.35,month-to-month,upi,fiber,False,True,2,2,1
61,832.26,51133.65,month-to-month,debit_card,dsl,False,False,2,3,1
7,802.83,6162.52,one-year,debit_card,dsl,False,False,3,5,0
52,1141.0,58780.83,two-year,credit_card,fiber,True,False,2,5,1
10,507.0,5290.0,one-year,credit_card,dsl,False,False,1,0,1
54,823.22,44453.46,month-to-month,credit_card,dsl,False,False,0,4,0
30,845.8,25742.94,one-year,upi,fiber,False,False,4,1,1
0,522.04,0.0,month-to-month,wallet,dsl,False,True,4,1,0
70,856.01,59752.77,two-year,upi,wireless,False,False,1,3,0
12,606.66,6503.19,month-to-month,wallet,wireless,False,False,1,0,0
43,632.77,26850.6,month-to-month,upi,dsl,False,False,1,2,0
13,1049.94,13650.78,month-to-month,upi,fiber,False,False,4,3,1
68,568.18,38723.48,month-to-month,upi,dsl,False,False,2,1,1
53,1018.01,53111.74,month-to-month,upi,fiber,False,False,1,3,1
58,641.17,36932.2,month-to-month,debit_card,dsl,False,False,0,2,1
31,858.95,26707.52,one-year,credit_card,wireless,True,False,2,4,0
34,528.86,18685.36,one-year,wallet,dsl,False,True,0,1,0
46,773.71,35168.38,month-to-month,debit_card,fiber,False,False,1,0,1
57,726.6,41661.43,month-to-month,debit_card,dsl,False,True,0,3,0
61,481.44,29086.83,month-to-month,upi,dsl,False,True,1,1,0
1,1147.24,924.35,month-to-month,wallet,fiber,False,False,3,4,1
48,800.92,38005.47,month-to-month,upi,fiber,False,True,0,0,0
7,371.75,2080.05,two-year,upi,none,False,False,3,3,0
21,955.83,19835.03,two-year,upi,dsl,True,False,1,5,0
60,502.09,30649.38,month-to-month,upi,dsl,False,True,1,0,1
18,808.24,14170.88,one-year,credit_card,fiber,False,True,0,1,0
58,1253.59,72252.62,one-year,upi,fiber,True,True,0,5,0
33,892.74,29565.1,month-to-month,upi,wireless,False,True,1,3,0
16,629.56,10075.58,one-year,wallet,wireless,False,True,1,1,0
24,658.85,15778.3,month-to-month,upi,wireless,False,False,6,1,1
38,777.12,29657.58,month-to-month,credit_card,dsl,True,True,1,4,0
55,1080.53,58924.17,two-year,debit_card,fiber,True,False,3,5,1
44,966.23,42064.86,one-year,wallet,fiber,False,False,1,2,0
68,692.26,47566.62,month-to-month,credit_card,dsl,True,False,1,2,0
63,1132.84,71296.23,month-to-month,upi,fiber,True,False,6,4,1
54,576.64,31436.66,two-year,wallet,dsl,False,False,0,1,0
44,622.11,27984.77,month-to-month,debit_card,dsl,False,True,0,1,0
21,843.23,18130.76,two-year,upi,wireless,True,True,0,4,0
30,665.91,19292.53,two-year,credit_card,dsl,False,True,0,1,0
8,461.4,3632.92,month-to-month,credit_card,none,False,True,0,4,0
27,616.95,17178.06,one-year,upi,dsl,False,False,2,2,0
67,846.24,56959.4,one-year,debit_card,dsl,True,False,4,5,0
31,467.59,14587.34,one-year,upi,dsl,False,False,1,0,0
8,865.36,6103.14,month-to-month,credit_card,dsl,False,False,2,5,0
47,863.43,40272.85,month-to-month,net_banking,fiber,False,False,3,1,1
70,506.48,35488.4,month-to-month,debit_card,dsl,False,True,1,0,0
63,1059.07,66008.15,one-year,net_banking,fiber,False,False,2,4,1
20,833.33,17063.42,one-year,upi,wireless,False,False,3,3,0
33,1120.48,36916.99,one-year,credit_card,fiber,True,False,0,5,0
38,536.62,19401.88,month-to-month,net_banking,dsl,False,True,0,0,0
18,836.0,14764.76,month-to-month,credit_card,fiber,False,False,3,0,1
19,824.71,15526.34,month-to-month,upi,wireless,False,False,1,3,1
17,1142.52,19357.82,one-year,upi,fiber,True,False,1,5,0
72,665.56,48629.89,month-to-month,upi,dsl,True,False,2,2,0
54,1055.62,57292.58,one-year,credit_card,fiber,True,False,0,4,0
61,1176.73,71097.62,month-to-month,net_banking,fiber,True,False,6,5,1
59,867.41,50432.39,month-to-month,debit_card,dsl,True,False,3,5,1
70,856.5,59821.27,two-year,upi,dsl,False,False,2,3,0
7,438.65,3133.64,month-to-month,upi,none,True,False,4,4,0
64,591.63,38360.8,month-to-month,credit_card,dsl,True,False,1,3,0
4,768.12,3937.43,one-year,credit_card,dsl,False,False,6,4,1
34,639.22,22625.71,month-to-month,upi,dsl,False,False,2,3,1
43,988.67,42291.43,two-year,credit_card,fiber,False,True,0,3,0
26,885.12,23480.39,two-year,upi,fiber,False,True,1,2,0
10,679.77,7010.56,one-year,credit_card,dsl,True,False,4,3,0
14,1046.75,14109.17,month-to-month,debit_card,fiber,True,False,3,4,1
60,1223.15,72444.91,month-to-month,upi,fiber,True,False,2,5,0
23,722.57,16691.25,two-year,credit_card,dsl,False,True,0,3,0
22,653.77,13635.41,month-to-month,credit_card,wireless,False,True,1,0,0
67,727.02,48284.88,two-year,debit_card,dsl,False,False,1,3,0
10,621.43,5871.88,one-year,credit_card,dsl,False,False,2,1,0
66,184.89,12312.3,month-to-month,debit_card,none,False,True,0,0,1
67,679.73,46182.06,month-to-month,upi,wireless,False,True,0,0,0
43,748.55,32193.95,one-year,net_banking,dsl,False,False,1,3,0
12,936.01,10962.67,month-to-month,net_banking,wireless,True,True,1,5,0
11,1055.96,10581.3,month-to-month,upi,fiber,True,True,0,3,1
20,651.35,13256.29,one-year,net_banking,dsl,False,False,0,2,0
42,589.87,24789.01,month-to-month,credit_card,wireless,False,True,0,0,0
11,904.8,9677.97,month-to-month,upi,wireless,True,False,1,4,0
33,537.56,18322.61,one-year,debit_card,dsl,False,True,1,0,0
8,1069.12,7957.59,one-year,upi,fiber,True,False,1,5,1
39,1082.45,41873.23,month-to-month,credit_card,fiber,True,False,1,4,0
1,909.13,786.62,two-year,net_banking,dsl,True,False,3,5,1
51,287.41,14376.89,two-year,debit_card,none,False,True,2,1,0
4,743.68,3250.1,month-to-month,debit_card,fiber,False,False,6,0,1
14,756.61,10824.52,month-to-month,upi,fiber,False,True,0,1,0
12,1185.05,14746.04,one-year,debit_card,fiber,False,False,1,4,0
60,865.65,52189.91,month-to-month,wallet,fiber,False,True,0,1,0
3,950.7,2794.42,one-year,upi,dsl,True,False,1,5,0
31,239.75,7262.28,month-to-month,credit_card,none,False,True,0,0,0
43,760.32,32921.37,month-to-month,debit_card,fiber,False,False,3,0,0
37,749.93,27652.19,month-to-month,credit_card,fiber,False,True,0,1,0
49,1076.89,52791.35,month-to-month,credit_card,fiber,False,False,1,4,0
58,723.14,42196.84,two-year,credit_card,dsl,True,True,0,3,0
28,672.53,18900.2,month-to-month,debit_card,dsl,False,True,2,2,0
60,969.46,58321.66,two-year,credit_card,fiber,False,False,0,3,0
23,733.9,16484.25,month-to-month,credit_card,dsl,False,True,0,3,0
71,1033.88,74080.48,one-year,credit_card,fiber,True,False,0,3,0
36,874.3,30921.38,two-year,credit_card,wireless,False,False,3,3,0
53,484.66,25906.56,month-to-month,wallet,dsl,False,False,2,0,0
63,597.14,37376.77,month-to-month,upi,dsl,False,False,2,1,1
57,1039.42,59788.22,one-year,upi,fiber,False,True,0,3,0
62,543.78,34156.19,one-year,net_banking,dsl,False,True,0,0,0
39,709.0,27650.15,month-to-month,upi,wireless,False,False,2,2,1
3,646.46,2716.73,month-to-month,net_banking,fiber,False,True,3,0,1
35,788.16,27491.79,one-year,credit_card,dsl,True,False,3,4,0
13,488.45,6790.72,month-to-month,net_banking,dsl,False,True,0,0,1
64,542.12,34332.82,one-year,credit_card,wireless,False,True,0,0,0
17,649.6,11245.64,month-to-month,wallet,dsl,True,False,5,3,0
16,846.26,13074.01,month-to-month,credit_card,fiber,False,True,0,1,0
18,644.26,11606.35,one-year,debit_card,dsl,False,True,0,2,0
46,579.77,26643.78,month-to-month,debit_card,dsl,False,True,1,1,0
41,560.73,23429.4,two-year,upi,wireless,False,True,0,1,0
69,712.32,48814.91,month-to-month,upi,dsl,True,False,2,4,0
30,856.48,27231.01,month-to-month,net_banking,dsl,True,False,2,4,0
20,865.52,16619.35,month-to-month,upi,fiber,False,True,1,1,0
3,899.88,2816.11,month-to-month,credit_card,wireless,False,False,4,4,1
0,733.34,143.9,one-year,debit_card,dsl,True,False,2,4,1
27,724.78,19838.1,one-year,upi,dsl,True,False,0,3,1
67,406.22,26958.81,one-year,net_banking,none,True,False,0,3,0
38,1144.07,43595.67,month-to-month,upi,fiber,True,False,2,5,0
65,676.91,43716.81,month-to-month,credit_card,wireless,True,False,4,2,0
7,706.58,5882.6,month-to-month,debit_card,wireless,False,False,3,2,1
6,1123.6,6424.05,one-year,upi,fiber,True,False,2,3,1
60,1157.53,69377.58,month-to-month,upi,fiber,True,False,2,5,0
7,839.48,5544.7,month-to-month,credit_card,dsl,True,False,1,4,1
3,790.18,1970.41,month-to-month,upi,fiber,False,True,1,0,1
29,934.39,26396.89,month-to-month,wallet,fiber,False,False,1,2,1
67,468.2,31705.42,one-year,credit_card,none,True,False,2,4,0
50,942.28,46777.67,one-year,upi,fiber,False,True,1,1,0
7,893.65,5857.0,two-year,upi,dsl,True,False,2,5,0
61,1060.52,64210.11,month-to-month,upi,fiber,True,False,3,4,0
61,1155.29,70625.16,month-to-month,credit_card,fiber,True,False,1,5,1
58,853.8,49530.97,month-to-month,debit_card,fiber,False,False,2,0,0
65,683.07,44412.88,one-year,upi,wireless,True,False,1,3,0
17,1040.53,17308.25,one-year,debit_card,fiber,False,False,1,3,1
71,751.88,53601.1,month-to-month,debit_card,dsl,False,False,1,3,0
23,1137.51,25831.62,one-year,credit_card,fiber,True,False,2,5,0
58,957.73,55583.41,month-to-month,upi,fiber,False,True,0,2,0
42,850.12,35634.98,month-to-month,upi,wireless,False,False,1,3,0
56,1038.44,57308.55,month-to-month,upi,fiber,True,False,1,4,1
45,1142.1,52408.75,month-to-month,credit_card,fiber,False,False,1,4,0
46,1114.87,51571.28,two-year,credit_card,fiber,True,False,0,4,0
44,942.35,41553.56,one-year,upi,fiber,False,False,3,2,0
56,880.25,49462.82,one-year,upi,dsl,False,True,0,5,0
53,635.36,34700.22,two-year,credit_card,wireless,False,False,2,0,0
9,865.81,8360.69,one-year,upi,wireless,False,False,2,2,0
60,1055.5,63504.22,month-to-month,credit_card,fiber,False,False,2,3,0
39,840.53,32426.48,month-to-month,debit_card,fiber,False,True,1,0,0
23,659.68,14897.29,month-to-month,upi,dsl,False,False,3,2,0
37,1120.08,40541.43,two-year,debit_card,fiber,True,False,0,3,0
70,951.7,66434.88,two-year,upi,fiber,True,False,0,3,0
62,713.13,44544.97,one-year,credit_card,fiber,False,True,0,0,0
60,582.65,35275.91,month-to-month,upi,dsl,False,False,1,1,0
33,908.01,30272.31,month-to-month,debit_card,fiber,False,True,0,1,0
57,596.27,33729.66,two-year,debit_card,dsl,True,False,3,3,0
28,874.83,24770.71,month-to-month,upi,fiber,False,False,3,1,0
50,1015.98,51210.87,month-to-month,credit_card,fiber,True,False,3,3,1
46,837.21,37398.09,month-to-month,credit_card,dsl,True,False,3,4,1
18,1121.44,20338.07,month-to-month,net_banking,fiber,True,False,3,4,1
19,584.59,12147.71,one-year,upi,wireless,False,False,1,1,0
4,1121.0,4338.26,two-year,upi,fiber,False,False,2,5,0
10,459.66,3335.7,one-year,upi,dsl,False,True,0,0,0
31,836.95,25539.04,month-to-month,wallet,fiber,False,True,1,0,1
34,518.73,16729.63,month-to-month,debit_card,dsl,False,False,1,0,0
12,843.96,9810.39,two-year,upi,fiber,False,True,0,1,0
30,1182.23,34854.79,month-to-month,credit_card,fiber,True,False,5,5,1
44,522.1,23437.81,month-to-month,upi,dsl,False,False,2,1,1
16,1202.48,19628.97,one-year,debit_card,fiber,True,True,0,4,0
24,978.72,23660.72,month-to-month,debit_card,fiber,True,False,1,2,0
26,639.31,17235.15,month-to-month,credit_card,wireless,False,False,1,0,0
36,718.84,25595.57,two-year,credit_card,dsl,False,True,0,2,0
26,550.81,14357.89,one-year,upi,dsl,False,True,0,0,0
53,951.58,51530.75,month-to-month,credit_card,fiber,False,True,0,2,0
23,715.75,16754.93,month-to-month,debit_card,dsl,False,False,2,3,0
31,1089.41,34063.24,two-year,upi,fiber,True,False,2,3,0
27,576.33,15177.05,one-year,wallet,dsl,False,False,0,1,0
13,762.55,9704.85,one-year,credit_card,dsl,True,False,2,4,0
50,1123.33,55665.1,month-to-month,net_banking,fiber,False,False,0,3,1
17,528.2,9819.92,two-year,credit_card,dsl,False,False,2,1,0
21,863.26,17349.45,two-year,upi,fiber,True,False,3,2,0
57,549.64,31786.48,month-to-month,debit_card,dsl,False,True,0,0,0
69,1138.44,78842.76,month-to-month,debit_card,fiber,True,False,3,5,1
48,1121.75,53042.55,one-year,upi,fiber,False,False,5,4,0
66,765.86,51118.0,one-year,debit_card,wireless,False,False,1,1,0
62,831.26,51408.63,one-year,upi,wireless,False,False,3,4,0
35,1097.95,37767.95,two-year,upi,fiber,True,False,1,4,0
56,1099.17,61735.79,one-year,wallet,fiber,False,False,2,3,0
23,534.09,11872.93,month-to-month,upi,dsl,False,True,2,0,0
33,1166.01,38375.83,month-to-month,debit_card,fiber,False,False,4,5,1
39,994.47,38531.42,one-year,credit_card,dsl,True,False,1,5,1
70,1170.23,81476.83,month-to-month,credit_card,fiber,True,False,1,5,1
61,894.84,53991.27,month-to-month,upi,dsl,True,False,3,5,1
35,1057.47,37409.79,one-year,credit_card,wireless,True,False,1,5,0
47,1149.04,54167.47,month-to-month,credit_card,fiber,True,False,1,4,0
14,866.09,12255.53,one-year,wallet,fiber,False,True,0,0,0
58,905.02,52309.22,month-to-month,upi,fiber,False,True,1,2,0
40,636.41,25482.0,month-to-month,upi,dsl,False,False,3,1,1
38,583.48,21804.2,month-to-month,credit_card,dsl,False,False,1,1,0
55,862.71,47072.46,one-year,upi,wireless,False,True,0,4,0
46,911.1,42765.59,one-year,credit_card,wireless,True,False,3,4,0
5,734.51,4114.83,month-to-month,credit_card,dsl,True,False,3,3,1
21,1193.4,24780.77,month-to-month,credit_card,fiber,False,False,3,4,1
12,819.06,9080.7,month-to-month,net_banking,fiber,False,True,0,0,0
53,535.96,27555.32,one-year,credit_card,dsl,False,False,1,1,0
2,1124.43,1931.77,two-year,net_banking,fiber,True,False,1,5,1
14,647.63,9120.67,one-year,credit_card,dsl,False,False,1,2,0
43,657.68,28339.5,month-to-month,upi,dsl,False,False,1,3,1
50,914.23,45785.77,one-year,credit_card,fiber,False,False,1,2,0
36,562.79,20427.57,month-to-month,credit_card,dsl,False,False,1,1,0
62,878.91,53972.97,month-to-month,net_banking,wireless,False,False,2,4,0
67,1136.35,76889.02,month-to-month,upi,fiber,True,False,0,4,0
9,863.11,7669.28,month-to-month,upi,wireless,True,False,3,4,0
69,826.5,57175.99,month-to-month,wallet,fiber,False,True,0,2,1
44,740.71,32263.2,one-year,upi,wireless,True,False,1,3,0
46,1174.11,54164.76,month-to-month,credit_card,fiber,False,True,2,5,0
6,995.66,7012.45,one-year,debit_card,fiber,True,False,3,3,1
45,888.17,39472.82,two-year,upi,fiber,False,True,0,2,0
52,772.92,39634.18,month-to-month,upi,wireless,False,True,1,1,0
42,766.44,31758.11,month-to-month,wallet,dsl,False,False,0,3,1
6,947.08,5515.89,one-year,upi,fiber,False,False,2,2,1
38,836.66,31532.56,month-to-month,credit_card,wireless,False,False,2,3,1
68,786.74,52978.19,month-to-month,credit_card,fiber,False,True,1,0,0
52,612.31,31815.25,month-to-month,credit_card,wireless,False,True,1,1,1
10,1151.54,12295.93,one-year,debit_card,fiber,False,True,0,4,0
70,692.57,48404.75,one-year,upi,dsl,False,False,3,2,0
69,851.13,58679.98,one-year,wallet,fiber,False,False,0,2,0
12,1036.32,12607.33,one-year,upi,fiber,True,False,5,3,1
58,666.84,39000.65,month-to-month,upi,dsl,False,False,0,2,1
29,783.91,23420.1,one-year,net_banking,dsl,False,False,2,4,1
43,679.86,29354.14,two-year,upi,dsl,False,False,1,1,0
32,999.44,31980.66,month-to-month,upi,wireless,False,False,2,4,0
57,656.12,36903.34,two-year,net_banking,wireless,False,False,1,1,0
72,938.86,67967.83,two-year,upi,fiber,False,False,1,2,0
58,707.99,40640.96,month-to-month,upi,dsl,True,False,0,3,1
67,1144.43,76239.29,month-to-month,debit_card,fiber,True,False,2,5,0
69,628.96,43494.94,month-to-month,credit_card,wireless,False,False,1,1,0
6,1050.34,7072.82,one-year,wallet,fiber,False,False,4,3,1
18,598.07,11128.53,month-to-month,credit_card,dsl,False,True,0,0,0
52,577.5,30011.45,month-to-month,net_banking,dsl,False,False,1,0,0
43,939.46,39905.94,one-year,upi,wireless,True,False,0,4,0
3,779.64,3099.99,two-year,credit_card,wireless,False,False,7,4,1
6,556.77,3312.35,one-year,upi,dsl,False,False,1,2,1
37,878.21,32348.6,one-year,net_banking,wireless,False,False,1,3,0
44,730.97,32440.21,month-to-month,net_banking,dsl,False,True,0,2,0
12,602.69,7008.22,month-to-month,upi,dsl,False,False,1,1,0
12,734.72,8440.15,one-year,wallet,wireless,False,True,0,2,0
9,942.62,8154.99,month-to-month,credit_card,fiber,False,True,1,1,0
41,1137.68,46314.99,month-to-month,upi,fiber,False,False,1,4,1
0,806.87,0.0,two-year,credit_card,wireless,False,True,5,2,0
41,582.17,23249.57,month-to-month,net_banking,wireless,False,True,0,1,1
34,742.17,25719.69,one-year,upi,dsl,False,False,2,3,1
34,1188.73,40751.19,one-year,upi,fiber,False,False,0,4,1
49,701.37,33955.85,one-year,net_banking,wireless,False,False,1,1,0
38,1222.41,46895.87,month-to-month,debit_card,fiber,True,False,3,5,1
53,351.82,18801.04,month-to-month,debit_card,none,False,False,1,2,0
55,1030.3,56504.81,month-to-month,credit_card,fiber,False,False,5,3,1
67,945.13,62710.55,one-year,credit_card,dsl,True,False,4,5,0
58,616.51,35928.34,month-to-month,upi,dsl,True,True,0,2,0
37,636.62,24487.56,month-to-month,upi,wireless,False,True,1,1,0
35,476.09,16670.41,one-year,wallet,none,False,False,0,4,0
